sample,year,cumulative_progress,progress_rate,bottleneck_stage
0,2024.0,1.0,1.0,7.0
0,2025.0,3.0156866161652798,2.0156866161652798,7.0
0,2026.0,6.053779376026782,3.0380927598615024,8.0
0,2027.0,9.68872214779136,3.634942771764579,8.0
0,2028.0,13.810431826343738,4.121709678552377,8.0
0,2029.0,18.32163869169675,4.511206865353014,8.0
0,2030.0,23.138465679985856,4.816826988289106,8.0
0,2031.0,28.190328340072107,5.051862660086251,8.0
0,2032.0,33.41926772003922,5.228939379967118,8.0
0,2033.0,38.77885399576087,5.359586275721646,8.0
0,2034.0,44.232808510027255,5.453954514266387,8.0
0,2035.0,49.753486757616244,5.520678247588986,8.0
0,2036.0,55.3203473056826,5.566860548066362,8.0
0,2037.0,60.91850555358807,5.598158247905469,8.0
0,2038.0,66.53744105320139,5.618935499613319,8.0
0,2039.0,72.16989708967613,5.63245603647474,8.0
0,2040.0,77.81098481821049,5.641087728534365,8.0
0,2041.0,83.45748371926679,5.646498901056305,8.0
0,2042.0,89.10731640889293,5.649832689626137,8.0
0,2043.0,94.75916867369119,5.651852264798261,8.0
0,2044.0,100.41222387829711,5.653055204605915,8.0
0,2045.0,106.06598304371852,5.653759165421399,8.0
0,2046.0,111.72014627533287,5.654163231614342,8.0
0,2047.0,117.37453641822603,5.654390142893158,8.0
0,2048.0,123.02905082208531,5.654514403859275,8.0
0,2049.0,128.68363133008253,5.6545805079972284,8.0
0,2050.0,134.33824585866873,5.654614528586206,8.0
1,2024.0,1.0,1.0,7.0
1,2025.0,2.4522370507309352,1.4522370507309355,7.0
1,2026.0,4.336291539224501,1.8840544884935653,7.0
1,2027.0,6.629072510020553,2.292780970796052,7.0
1,2028.0,9.305372172988516,2.6762996629679634,7.0
1,2029.0,12.338426901223599,3.033054728235082,7.0
1,2030.0,15.700470435922382,3.362043534698783,7.0
1,2031.0,19.363265614975333,3.66279517905295,7.0
1,2032.0,23.2986020805211,3.9353364655457663,7.0
1,2033.0,27.47874904595016,4.180146965429061,7.0
1,2034.0,31.876854233761488,4.398105187811328,7.0
1,2035.0,36.41132269693976,4.5344684631782775,8.0
1,2036.0,41.04194729764945,4.630624600709687,8.0
1,2037.0,45.74929634815438,4.7073490505049325,8.0
1,2038.0,50.51718869282772,4.76789234467334,8.0
1,2039.0,55.33233720781312,4.815148514985394,8.0
1,2040.0,60.18397850015785,4.851641292344731,8.0
1,2041.0,65.06350762014749,4.8795291199896464,8.0
1,2042.0,69.96413213330875,4.900624513161262,8.0
1,2043.0,74.8805555189491,4.91642338564034,8.0
1,2044.0,79.80869586325531,4.928140344306212,8.0
1,2045.0,84.74544240239348,4.9367465391381735,8.0
1,2046.0,89.6884497592221,4.943007356828622,8.0
1,2047.0,94.63596773644504,4.947517977222946,8.0
1,2048.0,99.58670324000146,4.95073550355642,8.0
1,2049.0,104.5397102195536,4.953006979552141,8.0
1,2050.0,109.49430330872296,4.954593089169368,8.0
2,2024.0,1.0,1.0,7.0
2,2025.0,2.742199537423283,1.7421995374232828,8.0
2,2026.0,5.123738074158146,2.3815385367348623,8.0
2,2027.0,8.055595211802922,2.931857137644777,8.0
