sample,year,cumulative_progress,progress_rate,bottleneck_stage
0,2024.0,1.0,1.0,7.0
0,2025.0,2.1526888011926646,1.1526888011926648,7.0
0,2026.0,3.4593302487238637,1.3066414475311992,7.0
0,2027.0,4.920311579122911,1.4609813303990475,7.0
0,2028.0,6.535198168274596,1.6148865891516848,7.0
0,2029.0,8.302790969246484,1.7675928009718882,7.0
0,2030.0,10.221186093528198,1.9183951242817139,7.0
0,2031.0,12.28783597646784,2.0666498829396422,7.0
0,2032.0,14.499611562273019,2.2117755858051793,7.0
0,2033.0,16.85286494599862,2.3532533837255993,7.0
0,2034.0,19.343491919447306,2.490626973448687,7.0
0,2035.0,21.966993884694116,2.62350196524681,7.0
0,2036.0,24.718538622702273,2.751544738008156,7.0
0,2037.0,27.54601299264902,2.8274743699467466,8.0
0,2038.0,30.424520701256235,2.878507708607218,8.0
0,2039.0,33.34861370790503,2.9240930066487985,8.0
0,2040.0,36.313275086892666,2.9646613789876373,8.0
0,2041.0,39.31390583541452,3.000630748521854,8.0
0,2042.0,42.34630916961142,3.032403334196903,8.0
0,2043.0,45.40667272055416,3.060363550942736,8.0
0,2044.0,48.49154904095404,3.084876320399879,8.0
0,2045.0,51.5978348247245,3.1062857837704567,8.0
0,2046.0,54.72274922594252,3.124914401218023,8.0
0,2047.0,57.86381164208365,3.1410624161411227,8.0
0,2048.0,61.018819299556206,3.155007657472557,8.0
0,2049.0,64.1858249485449,3.1670056489886926,8.0
0,2050.0,67.36311494003958,3.1772899914946704,8.0
1,2024.0,1.0,1.0,7.0
1,2025.0,2.0522153682780626,1.0522153682780626,7.0
1,2026.0,3.155706523237555,1.1034911549594923,7.0
1,2027.0,4.30947464679312,1.1537681235555655,7.0
1,2028.0,5.512466033416003,1.2029913866228827,7.0
1,2029.0,6.763576536838798,1.2511105034227943,7.0
1,2030.0,8.061656093202712,1.2980795563639147,7.0
1,2031.0,9.40551329907404,1.3438572058713274,7.0
1,2032.0,10.793920022552983,1.3884067234789446,7.0
1,2033.0,12.225616025650783,1.4316960030977994,7.0
1,2034.0,13.699313576222112,1.473697550571328,7.0
1,2035.0,15.213702028009376,1.5143884517872637,7.0
1,2036.0,16.767452347782374,1.553750319772998,7.0
1,2037.0,18.359221569137855,1.59176922135548,7.0
1,2038.0,19.987657153254105,1.6284355841162501,7.0
1,2039.0,21.6514012377695,1.6637440845153972,7.0
1,2040.0,23.349094755962994,1.6976935181934911,7.0
1,2041.0,25.079381409549377,1.7302866535863837,7.0
1,2042.0,26.84091147965209,1.7615300701027128,7.0
1,2043.0,28.632345461868855,1.7914339822167646,7.0
1,2044.0,30.45235751278768,1.8200120509188253,7.0
1,2045.0,32.29963869682801,1.847281184040332,7.0
1,2046.0,34.17290002385919,1.87326132703118,7.0
1,2047.0,36.070875269670026,1.8979752458108354,7.0
1,2048.0,37.99232357301306,1.9214483033430374,7.0
1,2049.0,39.93603180460869,1.9437082315956313,7.0
1,2050.0,41.90081670515114,1.9647849005424556,7.0
2,2024.0,1.0,1.0,7.0
2,2025.0,2.152955635428909,1.1529556354289088,7.0
2,2026.0,3.45839273253682,1.305437097107911,7.0
2,2027.0,4.897613259484795,1.4392205269479754,8.0
2,2028.0,6.462241396505497,1.5646281370207016,8.0
2,2029.0,8.144801879520776,1.682560483015279,8.0
2,2030.0,9.93769732347022,1.7928954439494438,8.0
2,2031.0,11.833303380350737,1.8956060568805166,8.0
2,2032.0,13.824054060624816,1.990750680274079,8.0
2,2033.0,15.90251692057906,2.078462859954244,8.0
2,2034.0,18.061458010261514,2.1589410896824544,8.0
2,2035.0,20.293896659291335,2.2324386490298203,8.0
2,2036.0,22.593150347011765,2.2992536877204306,8.0
2,2037.0,24.952870055600727,2.3597197085889605,8.0
2,2038.0,27.367066636982088,2.4141965813813613,8.0
2,2039.0,29.830128834559464,2.4630621975773743,8.0
2,2040.0,32.33683368757801,2.506704853018547,8.0
2,2041.0,34.88235010876676,2.545516421188747,8.0
2,2042.0,37.46223646506421,2.5798863562974534,8.0
2,2043.0,40.072433007653004,2.610196542588796,8.0
2,2044.0,42.709249992842444,2.6368169851894434,8.0
2,2045.0,45.3693523117033,2.660102318860856,8.0
2,2046.0,48.04974140636315,2.6803890946598417,8.0
2,2047.0,50.74773519739206,2.6979937910289133,8.0
2,2048.0,53.460946682785675,2.713211485393618,8.0
2,2049.0,56.18726179775173,2.7263151149660536,8.0
2,2050.0,58.92481704880184,2.737555251050114,8.0
3,2024.0,1.0,1.0,7.0
3,2025.0,2.1159723331207103,1.1159723331207103,7.0
3,2026.0,3.34750905731457,1.2315367241938597,7.0
3,2027.0,4.6935745866837335,1.3460655293691635,7.0
3,2028.0,6.152553940780225,1.4589793540964917,7.0
3,2029.0,7.7223032412765775,1.5697493004963523,7.0
3,2030.0,9.400201874058126,1.6778986327815486,7.0
3,2031.0,11.183205724079968,1.7830038500218413,7.0
3,2032.0,13.067900889316544,1.8846951652365747,7.0
3,2033.0,15.05055728887051,1.9826563995539648,7.0
3,2034.0,17.12718159862761,2.076624309757103,7.0
3,2035.0,19.29356897533986,2.1663873767122466,7.0
3,2036.0,21.545353066058208,2.2517840907183486,7.0
3,2037.0,23.87805384357431,2.3327007775161013,7.0
3,2038.0,26.28712285893461,2.409069015360297,7.0
3,2039.0,28.767985557964458,2.48086269902985,7.0
3,2040.0,31.31608036876333,2.548094810798873,7.0
3,2041.0,33.92689432989619,2.6108139611328625,7.0
3,2042.0,36.595995093058214,2.6691007631620183,7.0
3,2043.0,39.31905919787757,2.7230641048193602,7.0
3,2044.0,42.08421312560511,2.7651539277275394,8.0
3,2045.0,44.861996827451655,2.7777837018465443,8.0
3,2046.0,47.65042520413815,2.7884283766864972,8.0
3,2047.0,50.447781382793025,2.7973561786548764,8.0
3,2048.0,53.252589004491554,2.8048076216985325,8.0
3,2049.0,56.06358581145855,2.8109968069669997,8.0
3,2050.0,58.879698761962686,2.816112950504131,8.0
4,2024.0,1.0,1.0,7.0
4,2025.0,2.0655898514399933,1.065589851439993,7.0
4,2026.0,3.196725954945121,1.131136103505128,7.0
4,2027.0,4.393264701251474,1.196538746306353,7.0
4,2028.0,5.654966087177085,1.2617013859256108,7.0
4,2029.0,6.9814974493400666,1.3265313621629815,7.0
4,2030.0,8.372437303942375,1.3909398546023086,7.0
4,2031.0,9.827279280653418,1.454841976711042,7.0
4,2032.0,11.345436138394446,1.5181568577410278,7.0
4,2033.0,12.926243850643973,1.5808077122495268,7.0
4,2034.0,14.568965747757465,1.642721897113493,7.0
4,2035.0,16.272796703722314,1.7038309559648475,7.0
4,2036.0,18.036867354752026,1.7640706510297135,7.0
4,2037.0,19.860248337162098,1.8233809824100726,7.0
4,2038.0,21.741954532063765,1.8817061949016658,7.0
4,2039.0,23.680949304560592,1.9389947724968264,7.0
4,2040.0,25.67614872533561,1.9951994207750186,7.0
4,2041.0,27.726425762772287,2.0502770374366737,7.0
4,2042.0,29.830614434059584,2.1041886712872984,7.0
4,2043.0,31.987513904087827,2.156899470028243,7.0
4,2044.0,34.195892521345634,2.2083786172578073,7.0
4,2045.0,36.45449178047671,2.258599259131077,7.0
4,2046.0,38.76203020164552,2.307538421168813,7.0
4,2047.0,41.113808085166816,2.351777883521293,8.0
4,2048.0,43.489596065309485,2.375787980142669,8.0
4,2049.0,45.8879363698007,2.398340304491211,8.0
4,2050.0,48.30743415276882,2.4194977829681235,8.0
5,2024.0,1.0,1.0,8.0
5,2025.0,2.071753737599135,1.071753737599135,7.0
5,2026.0,3.2015013051087986,1.1297475675096638,7.0
5,2027.0,4.388664078924196,1.1871627738153976,7.0
5,2028.0,5.632573216384125,1.243909137459928,7.0
5,2029.0,6.932474623516018,1.2999014071318933,7.0
5,2030.0,8.287534054551235,1.3550594310352175,7.0
5,2031.0,9.696842320804487,1.409308266253252,7.0
5,2032.0,11.15942058614619,1.462578265341703,7.0
5,2033.0,12.674225726074987,1.514805139928796,7.0
5,2034.0,14.240155727322367,1.5659300012473814,7.0
5,2035.0,15.856055104993578,1.61589937767121,7.0
5,2036.0,17.520720314468715,1.6646652094751375,7.0
5,2037.0,19.232905135653844,1.7121848211851296,7.0
5,2038.0,20.99132600768113,1.7584208720272851,7.0
5,2039.0,22.79466729280542,1.8033412851242905,7.0
5,2040.0,24.64158644902685,1.8469191562214295,7.0
5,2041.0,26.530719091878062,1.8891326428512136,7.0
5,2042.0,28.46068392684266,1.9299648349645984,7.0
5,2043.0,30.430087535009157,1.9694036081664978,7.0
5,2044.0,32.43752899580198,2.0074414607928226,7.0
5,2045.0,34.48160433195655,2.0440753361545627,7.0
5,2046.0,36.560910763307305,2.079306431350755,7.0
5,2047.0,38.67405075742307,2.1131399941157594,7.0
5,2048.0,40.81963586663966,2.145585109216587,7.0
5,2049.0,42.9962903425924,2.176654475952742,7.0
5,2050.0,45.2026545209262,2.2063641783338,7.0
6,2024.0,1.0,1.0,8.0
6,2025.0,2.115079027256692,1.1150790272566922,8.0
6,2026.0,3.3411059446835396,1.2260269174268474,8.0
6,2027.0,4.6735980173909955,1.332492072707456,8.0
6,2028.0,6.107793047155019,1.4341950297640231,8.0
6,2029.0,7.638717739736172,1.530924692581153,8.0
6,2030.0,9.26125185670525,1.6225341169690795,8.0
6,2031.0,10.970187781165986,1.7089359244607356,8.0
6,2032.0,12.760285207184712,1.7900974260187255,8.0
6,2033.0,14.62632074421534,1.8660355370306276,8.0
6,2034.0,16.563132308727035,1.936811564511694,8.0
6,2035.0,18.565658254034492,2.0025259453074566,8.0
6,2036.0,20.628971264522587,2.0633130104880943,8.0
6,2037.0,22.748307110706303,2.119335846183716,8.0
6,2038.0,24.91908842569738,2.17078131499108,8.0
6,2039.0,27.136943720679653,2.21785529498227,8.0
6,2040.0,29.397721906160193,2.2607781854805413,8.0
6,2041.0,31.697502626528312,2.2997807203681173,8.0
6,2042.0,34.032602747519476,2.335100120991168,8.0
6,2043.0,36.39957935948253,2.36697661196305,8.0
6,2044.0,38.79522967404508,2.395650314562552,8.0
6,2045.0,41.216588198232365,2.421358524187281,8.0
6,2046.0,43.66092156887069,2.4443333706383226,8.0
6,2047.0,46.125721421908075,2.4647998530373836,8.0
6,2048.0,48.60869565694467,2.482974235036596,8.0
6,2049.0,51.10775843770893,2.4990627807642594,8.0
