sample,year,cumulative_progress,progress_rate,bottleneck_stage
0,2024.0,1.0,1.0,7.0
0,2025.0,2.9780012110588583,1.978001211058858,7.0
0,2026.0,5.7144859146515135,2.736484703592655,8.0
0,2027.0,8.99636295048465,3.2818770358331375,8.0
0,2028.0,12.706044644331998,3.709681693847347,8.0
0,2029.0,16.73368721033021,4.027642565998212,8.0
0,2030.0,20.985122736186128,4.2514355258559196,8.0
0,2031.0,25.385800257704183,4.400677521518054,8.0
0,2032.0,29.880777743547995,4.494977485843814,8.0
0,2033.0,34.43215450577439,4.5513767622264005,8.0
0,2034.0,39.0154140919315,4.583259586157108,8.0
0,2035.0,43.61569796879811,4.600283876866611,8.0
0,2036.0,48.22457839323216,4.608880424434045,8.0
0,2037.0,52.837577463956386,4.6129990707242285,8.0
0,2038.0,57.452456780839,4.6148793168826145,8.0
0,2039.0,62.06815626857446,4.615699487735465,8.0
0,2040.0,66.68419706881589,4.61604080024143,8.0
0,2041.0,71.30037237442761,4.616175305611714,8.0
0,2042.0,75.91659724239106,4.616224867963454,8.0
0,2043.0,80.53283891766958,4.616241675278515,8.0
0,2044.0,85.14908575094665,4.61624683327707,8.0
0,2045.0,89.76533399346464,4.616248242517979,8.0
0,2046.0,94.38158257345468,4.616248579990045,8.0
0,2047.0,98.99783122321969,4.616248649765014,8.0
0,2048.0,103.61407988525504,4.616248662035342,8.0
0,2049.0,108.2303285490976,4.616248663842576,8.0
0,2050.0,112.84657721315953,4.616248664061928,8.0
1,2024.0,1.0,1.0,7.0
1,2025.0,2.677289325634855,1.677289325634855,7.0
1,2026.0,5.012685100647942,2.3353957750130867,7.0
1,2027.0,7.964743095128923,2.952057994480981,7.0
1,2028.0,11.469362918228658,3.5046198230997354,7.0
1,2029.0,15.443917709023053,3.9745547907943943,7.0
1,2030.0,19.79633991135267,4.352422202329618,7.0
1,2031.0,24.436118736605064,4.639778825252393,7.0
1,2032.0,29.283182918412024,4.847064181806959,7.0
1,2033.0,34.272593389656194,4.989410471244173,7.0
1,2034.0,39.35533854621831,5.082745156562122,7.0
1,2035.0,44.49662934977443,5.141290803556116,7.0
1,2036.0,49.67308374783961,5.176454398065184,7.0
1,2037.0,54.86975976853191,5.196676020692294,7.0
1,2038.0,60.07755798500751,5.207798216475602,7.0
1,2039.0,65.2911933962213,5.213635411213799,7.0
1,2040.0,70.50774087192629,5.2165474757049894,7.0
1,2041.0,75.7256618233534,5.217920951427118,7.0
1,2042.0,80.94419093267565,5.218529109322241,7.0
1,2043.0,86.16297073625735,5.218779803581695,7.0
1,2044.0,91.38184584266251,5.21887510640516,7.0
1,2045.0,96.60075402284643,5.218908180183914,7.0
1,2046.0,101.81967256994845,5.218918547102025,7.0
1,2047.0,107.03859401985206,5.2189214499036,7.0
1,2048.0,112.25751618763452,5.2189221677824635,7.0
1,2049.0,117.47643851038356,5.218922322749032,7.0
1,2050.0,122.69536086197556,5.218922351591997,7.0
2,2024.0,1.0,1.0,7.0
