year,scenario,therapeutic_area,ai_capability_global,ai_capability_cognitive,ai_capability_robotic,ai_capability_scientific,throughput,bottleneck_stage,progress_rate,cumulative_progress,A_eff_1,M_1,p_1,mu_1,mu_eff_1,A_eff_2,M_2,p_2,mu_2,mu_eff_2,A_eff_3,M_3,p_3,mu_3,mu_eff_3,A_eff_4,M_4,p_4,mu_4,mu_eff_4,A_eff_5,M_5,p_5,mu_5,mu_eff_5,A_eff_6,M_6,p_6,mu_6,mu_eff_6,A_eff_7,M_7,p_7,mu_7,mu_eff_7,A_eff_8,M_8,p_8,mu_8,mu_eff_8,A_eff_9,M_9,p_9,mu_9,mu_eff_9,A_eff_10,M_10,p_10,mu_10,mu_eff_10
2039.0,Pessimistic,General,340.9083210866345,4927.5531178309275,25.012585197476177,857.0395083989786,0.4385203857064279,7,2.657699307311684,30.628548322140222,2485.244952171758,49.980283633628474,0.9793982215179007,99.96056726725695,97.90120180347193,3216.1449817379976,19.994092306128024,0.9480228675820916,79.9763692245121,75.8194268910261,598.4693307809716,3.3978074917027374,0.44432994943433934,3.3978074917027374,1.5097476309758968,3706.3990350013423,99.97328943832947,0.989711139148677,599.8397366299769,593.6680690466968,2642.688236154502,4.9221897114946955,0.6811888123284924,7.383284567242043,5.029410845442894,2318.8395675314578,2.958466871620761,0.7370304522077322,2.958466871620761,2.180480176232244,1911.7882065882627,1.8963502959160312,0.4624887993012924,0.9481751479580156,0.4385203857064279,2235.6368752113076,1.9542659676897287,0.6825485736017082,0.6514219892299096,0.4446271495616621,4113.450395944538,1.458817934502917,0.9405348227451231,1.458817934502917,1.3720690674451077,1578.9774373076616,3.9245023745182244,0.9784232207902297,3.9245023745182244,3.8398242532750255
2040.0,Pessimistic,General,567.6746235659094,11055.662603646682,31.54997814130871,1540.4852432738378,0.44849380586190585,7,2.7181442779509446,33.34669260009117,5346.556187422976,49.99083522209769,0.9795897163720684,99.98167044419537,97.94101619283495,7098.698132984291,19.99732345288614,0.9485595488954738,79.98929381154456,75.87460845434622,1284.854767205099,3.430255014461186,0.45221856510740166,3.430255014461186,1.5512250005921069,8201.109395534828,99.98792846245242,0.9898206355259832,599.9275707747145,593.8206893737871,5845.393343920501,4.947681760578416,0.6851753013679389,7.421522640867623,5.085044012065456,5044.769134396471,2.971841510940117,0.7393209606849434,2.971841510940117,2.197144720871641,4093.2513983591853,1.9175141461512213,0.46778669848366916,0.9587570730756106,0.44849380586190585,4893.875607883217,1.9665698111872922,0.6856527715212981,0.6555232703957641,0.44946134714356095,9152.627131572113,1.4676028897876687,0.9419339511043708,1.4676028897876687,1.3823849886298913,3489.6772923061735,3.949215799350008,0.9788518274817262,3.949215799350008,3.8656971023134616
2041.0,Pessimistic,General,962.7934684367665,25785.622724586334,39.888522406138065,2826.3529022063044,0.45337263041707065,8,2.74771291161861,36.09440551170978,12010.060831158318,49.99592008727609,0.9797262534521131,99.99184017455218,97.96463094999649,16323.268357654304,19.99883601742104,0.9489676019962738,79.99534406968417,75.91298983267502,2893.1083806041747,3.4535209056702287,0.4593783972278477,3.4535209056702287,1.5864728984396546,18897.841777872323,99.99476130654686,0.9898913042242998,599.9685678392811,593.9036681120114,13470.04849945627,4.9655352278546445,0.688459642895145,7.448302841781967,5.127855914628107,11452.767955198284,2.981311486229794,0.7413000873125454,2.981311486229794,2.2100464650480407,9156.840972960279,1.9352147262160821,0.4725779582947239,0.9676073631080411,0.45726991208853957,11174.121517218267,1.9759721648312414,0.6883284671003316,0.6586573882770804,0.45337263041707065,21193.76876011033,1.4748169952803802,0.9431808794821073,1.4748169952803802,1.391019190683708,8042.255221040213,3.9665472111709237,0.9791778139304226,3.9665472111709237,3.8839550270861594
2042.0,Pessimistic,General,1664.2752813360746,62634.7355168605,50.54932070423767,5296.865210736287,0.4564994058093396,8,2.7666630655111493,38.86106857722093,28232.013333185972,49.998264381664114,0.9798214539159531,99.99652876332823,97.97874419943268,39174.955805407604,19.99951499626204,0.9492726112191703,79.99805998504816,75.93996729447449,6833.599529323069,3.4697576701015094,0.4657941733203891,3.4697576701015094,1.616192905567012,45433.374425023234,99.99782098509624,0.9899357852205937,599.9869259105774,593.9485286233776,32391.90559678878,4.977775001399116,0.6911305018749363,7.466662502098673,5.160438202406223,27182.75015517956,2.9878693716039924,0.7429907885604848,2.9878693716039924,2.2199594205237707,21448.963124567137,1.9498145168910523,0.4768704245702547,0.9749072584455262,0.4649044382515411,26658.11856617636,1.9830305329887241,0.6906087398281154,0.661010177662908,0.4564994058093396,51167.16145563566,1.4806681860462483,0.9442829533053035,1.4806681860462483,1.398169727584958,19350.43676855432,3.978433688755525,0.9794213113748294,3.978433688755525,3.896562740658736
2043.0,Pessimistic,General,2934.0826843295035,158759.86837310847,64.21128657800332,10147.46273988247,0.45896963389732615,8,2.7816341448322794,41.64270272205321,69592.42499317287,49.99929590037989,0.9798862791048137,99.99859180075978,97.98724803536764,98306.58097448763,19.999806727079594,0.9494965724627594,79.99922690831838,75.95899174911885,16942.1021405615,3.4807931404405275,0.4714742851534655,3.4807931404405275,1.6411044576562839,114176.14668314067,99.99913291871484,0.9899630584799025,599.994797512289,593.9726848172954,81428.69012050414,4.985982477335099,0.6932733820626213,7.478973716002649,5.184973402450607,67575.77470251198,2.9923063136202486,0.7444179367758872,2.9923063136202486,2.2275264921866462,52714.534139189374,1.9616804069603646,0.48067752087357124,0.9808402034801823,0.47146783738198317,66567.44955718154,1.9882322012426512,0.6925292231115693,0.6627440670808837,0.45896963389732615,129037.38724646327,1.4853527755682272,0.9452485420279477,1.4853527755682272,1.4040275455030322,48681.23355786759,3.986403082342938,0.9795998925620661,3.986403082342938,3.9050800311722313
2044.0,Pessimistic,General,5279.368813378416,420761.9231015494,81.76103482198768,19887.283463298718,0.4608986438967906,8,2.793325114526003,44.436027836579214,180237.139318599,49.99972813594254,0.9799293358544696,99.99945627188508,97.99240077031642,258431.51500340144,19.999926479554944,0.9496579955043356,79.99970591821977,75.97236036323292,44130.3294843424,3.488099329695649,0.47644502966268343,3.488099329695649,1.6618875886032296,300499.5312100742,99.9996705485709,0.9899793293700587,599.9980232914254,593.9856407214062,214382.94655388102,4.991360972161804,0.6949687844390056,7.487041458242706,5.203260101279373,176276.03483290365,2.995236421140498,0.7456076777917615,2.995236421140498,2.233271272403873,136188.57086907857,1.9711757642452177,0.4840183804129813,0.9855878821226088,0.47704265045964545,174295.48259005597,1.9919927101862016,0.6941270038890475,0.6639975700620672,0.4608986438967906,340586.9951738993,1.4890528369652491,0.9460868689540762,1.4890528369652491,1.408773336231637,128266.36189768788,3.9916234561491075,0.9797284335319089,3.9916234561491075,3.9107069959421894
2045.0,Pessimistic,General,9702.246549991632,1168491.6697001478,104.35919883255252,39904.1297110653,0.4623879770876476,8,2.8023513762887733,47.23837921286799,491339.14570669836,49.99990027255018,0.9799572013006012,99.99980054510036,97.99552467279487,713076.6766532916,19.999973354899097,0.9497721151196703,79.99989341959639,75.98166798247826,120923.06730018737,3.492810719455383,0.4807456809161011,3.492810719455383,1.679153667635635,829915.4077034229,99.99988071073379,0.9899887632764888,599.9992842644027,593.9925493956945,592257.9685519368,4.994802379879024,0.6962908301422759,7.492203569818536,5.216752643223871,483379.1916042518,2.9971233566546336,0.7465867309586359,2.9971233566546336,2.2376125291245565,370520.4376053435,1.9786520415179112,0.4869176281960829,0.9893260207589556,0.48172027954061936,479399.2145530285,1.9946577885634074,0.6954395582121413,0.6648859295211358,0.4623879770876476,942774.1617023314,1.49193419528481,0.9468078119311082,1.49193419528481,1.4125749509828096,354600.5294004504,3.9949620765420866,0.9798191887274091,3.9949620765420866,3.914340500834233
2046.0,Pessimistic,General,18225.215170783464,3407800.40348381,133.52879670838962,82042.97008692293,0.46352511055346435,8,2.80924309426342,50.04762230713141,1412345.9434456779,49.99996530595055,0.979974756433633,99.9999306119011,97.99740764477798,2069306.4859960335,19.999990818179846,0.9498511872724821,79.99996327271938,75.98806009634747,349091.16039444006,3.495768731520588,0.48442449181768876,3.495768731520588,1.6934359912790273,2410073.1734647434,99.99995892240904,0.9899940729054646,599.9997535344542,593.9961997438492,1720348.854398302,4.996950337847451,0.6973063259720702,7.495425506771177,5.226607621723952,1395964.055187635,2.9983072497843635,0.74738167260005,2.9983072497843635,2.240879887312693,1063388.3118479461,1.9844406147070475,0.4894047661912799,0.9922203073535237,0.4855973475305912,1387773.1110586135,1.9965080130454171,0.6965037568465596,0.665502671015139,0.46352511055346435,2742648.916804433,1.4941451073177778,0.947421685085676,1.4941451073177778,1.4155854753375274,1030624.5353318602,3.9970449079323656,0.9798820002563424,3.9970449079323656,3.9166323594991943
2047.0,Pessimistic,General,35020.63882371542,10461456.989673626,171.2732641454128,172987.62748059595,0.4643838894258771,8,2.8144478147022856,52.862070121833696,4288375.372357808,49.99998857376145,0.9799855131201541,99.9999771475229,97.99852891691891,6328787.609374769,19.999996997845216,0.949904842769018,79.99998799138086,75.99237601447597,1063581.4803267387,3.4975758771493513,0.48753547186132934,3.4975758771493513,1.705192305636812,7374916.181015716,99.99998657611862,0.9899969702573673,599.9999194567117,593.998102416809,5265377.402312176,4.9982568079415,0.6980742445123798,7.49738521191225,5.233731517623932,4253812.101514518,2.9990302922993406,0.7480182542575621,2.9990302922993406,2.2433294037112987,3224965.165295215,1.9888456956142702,0.4915132010145589,0.9944228478071351,0.4887719570876985,4236530.466092873,1.9977654202107953,0.697354981812946,0.6659218067369317,0.4643838894258771,8403763.11723502,1.4958156513513035,0.947939013040336,1.4958156513513035,1.417942012232242,3155838.623608635,3.9983112558360743,0.979924581942927,3.9983112558360743,3.9180434858528645
2048.0,Pessimistic,General,68893.68980445967,33887217.63111953,220.2345026768325,374386.7160238629,0.46502548305036334,8,2.818336260911293,55.68040638274499,13779519.082062129,49.999996443997816,0.9799919182720972,99.99999288799563,97.99918485750291,20444668.61692914,19.999999070662366,0.9499404697133034,79.99999628264946,75.99523404580255,3426336.6223164806,3.498649405444828,0.4901357518281271,3.498649405444828,1.7148131567207305,23833368.356590826,99.99999584615995,0.9899985011825657,599.9999750769597,593.9990760357668,17018552.22911534,4.999030386428915,0.698645580455407,7.498545579643372,5.23882572906127,13704685.785757892,2.999459749155643,0.7485208056518348,2.999459749155643,2.245158027958232,10353402.694248324,1.992139049380617,0.4932790246876154,0.9960695246903085,0.4913402036602921,13667269.137605773,1.9986012912191133,0.6980263923977137,0.6662004304063711,0.46502548305036334,27184651.448100396,1.4970577953763649,0.9483703090623647,1.4970577953763649,1.4197651640853055,10203736.101639852,3.9990608355483035,0.9799528352466592,3.9990608355483035,3.918891004119434
2049.0,Pessimistic,General,138868.60639952874,116120649.43826506,283.90503601079854,832438.3991711603,0.46549968166749717,8,2.821210191924225,58.501616574669214,46947722.81480872,49.99999895628591,0.9799956216145811,99.99999791257181,97.99956011578763,69922149.57321398,19.999999728269223,0.9499635980963429,79.9999989130769,75.99708681517005,11695535.907772431,3.4992689788447144,0.49228340032481643,3.4992689788447144,1.7226320315568242,81534186.12653689,99.9999987857854,0.9899992834340835,599.9999927147123,593.9995628480206,58226897.57047756,4.999475798612734,0.6990635320890033,7.4992136979191,5.242426815557562,46781291.91598169,2.999707588876057,0.7489117605723147,2.999707588876057,2.246516291587301,35252470.81207229,1.9945569398767669,0.4947396939929371,0.9972784699383834,0.4933932450430603,46698076.46656817,1.9991443810331049,0.6985483681177733,0.6663814603443683,0.46549968166749717,93063007.23044628,1.4979660658900589,0.9487258675168413,1.4979660658900589,1.421159155372336,34919609.01441824,3.999492324075301,0.979971166756094,3.999492324075301,3.9193871592561145
2050.0,Pessimistic,General,287062.15534894896,422052642.21813244,366.91351436418967,1903347.1760593075,0.4658463665779165,8,2.8233113125934333,61.324927887262646,169963065.19288856,49.99999971170207,0.9799976988550424,99.99999942340413,97.99976932044162,253802626.17504868,19.999999925138678,0.9499782644036763,79.99999970055471,75.99826086782758,42395892.47023067,3.499616046953668,0.49403562090606834,3.499616046953668,1.7289349866895958,296007853.7055105,99.99999966554941,0.9899996694188767,599.9999979932965,593.9997996646902,211407100.6183324,4.999724893908816,0.6993639458000757,7.499587340863224,5.244940994578402,169582469.1403796,2.999846418283029,0.7492113264593425,2.999846418283029,2.2475189142161356,127567539.63617225,1.9962993505639728,0.4959327498346503,0.9981496752819864,0.4950151132091588,169392171.11412507,1.9994889743889233,0.6989481400670692,0.6664963247963077,0.4658463665779165,338022783.2097178,1.4986187057233191,0.9490155791359435,1.4986187057233191,1.4222124989159737,126806347.53115427,3.999733589855585,0.9799827866714849,3.999733589855585,3.919670069330218
