sample,year,cumulative_progress,progress_rate,bottleneck_stage
0,2024.0,1.0,1.0,7.0
0,2025.0,2.148155823366234,1.1481558233662337,7.0
0,2026.0,3.4459801442565565,1.2978243208903224,7.0
0,2027.0,4.8936425203496565,1.4476623760930996,7.0
0,2028.0,6.48989838208529,1.596255861735633,7.0
0,2029.0,8.232074412126588,1.7421760300412983,7.0
0,2030.0,10.116114449645098,1.8840400375185096,7.0
0,2031.0,12.136682331687915,2.0205678820428172,7.0
0,2032.0,14.287311537973462,2.150629206285547,7.0
0,2033.0,16.560587463330656,2.2732759253571952,7.0
0,2034.0,18.948347119108455,2.3877596557777983,7.0
0,2035.0,21.394797686592113,2.446450567483658,8.0
0,2036.0,23.883100210949458,2.4883025243573442,8.0
0,2037.0,26.405559728832138,2.5224595178826785,8.0
0,2038.0,28.95549422843924,2.5499344996071023,8.0
0,2039.0,31.527208225051055,2.571713996611816,8.0
0,2040.0,34.11593489030615,2.5887266652550966,8.0
0,2041.0,36.717756231184765,2.6018213408786126,8.0
0,2042.0,39.329509604600304,2.611753373415539,8.0
0,2043.0,41.948687668069965,2.6191780634696578,8.0
0,2044.0,44.57333775399555,2.624650085925585,8.0
0,2045.0,47.20196553344955,2.628627779454003,8.0
0,2046.0,49.83344663733792,2.6314811038883663,8.0
0,2047.0,52.46694864417703,2.6335020068391084,8.0
0,2048.0,55.101864617641645,2.6349159734646124,8.0
0,2049.0,57.73775830415899,2.6358936865173437,8.0
0,2050.0,60.37432027648973,2.6365619723307456,8.0
1,2024.0,1.0,1.0,7.0
1,2025.0,2.082536128984545,1.082536128984545,7.0
1,2026.0,3.2467351892567677,1.1641990602722225,7.0
1,2027.0,4.491248919331303,1.2445137300745353,7.0
1,2028.0,5.814218379414763,1.32296946008346,7.0
1,2029.0,7.213245213625171,1.3990268342104077,7.0
1,2030.0,8.685378459928293,1.4721332463031223,7.0
1,2031.0,10.22712512183071,1.5417466619024165,7.0
1,2032.0,11.834490191808994,1.6073650699782849,7.0
1,2033.0,13.503047527279714,1.6685573354707197,7.0
1,2034.0,15.228037935324915,1.724990408045201,7.0
1,2035.0,17.004486395178255,1.77644845985334,7.0
1,2036.0,18.82732770717798,1.8228413119997224,7.0
1,2037.0,20.691529506124038,1.8642017989460604,7.0
1,2038.0,22.592203244040686,1.9006737379166494,7.0
1,2039.0,24.524696638760435,1.9324933947197498,7.0
1,2040.0,26.48466429027835,1.9599676515179127,7.0
1,2041.0,28.46811598357938,1.98345169330103,7.0
1,2042.0,30.47144426025072,2.0033282766713416,7.0
1,2043.0,32.49143408911266,2.019989828861937,7.0
