sample,year,cumulative_progress,progress_rate,bottleneck_stage
0,2024.0,1.0,1.0,7.0
0,2025.0,2.3588649768159673,1.3588649768159675,7.0
0,2026.0,4.080434647092897,1.72156967027693,7.0
0,2027.0,6.159894280009521,2.0794596329166235,7.0
0,2028.0,8.583831446134042,2.4239371661245213,7.0
0,2029.0,11.33117091542643,2.7473394692923887,7.0
0,2030.0,14.374788398220202,3.043617482793772,7.0
0,2031.0,17.683468122436135,3.3086797242159336,7.0
0,2032.0,21.223872640344705,3.5404045179085712,7.0
0,2033.0,24.96229143801622,3.7384187976715135,7.0
0,2034.0,28.86605832274173,3.903766884725509,7.0
0,2035.0,32.90462529989312,4.0385669771513895,7.0
0,2036.0,37.0503320468359,4.145706746942777,7.0
0,2037.0,41.23825636385927,4.187924317023373,8.0
0,2038.0,45.439825711200825,4.201569347341554,8.0
0,2039.0,49.64963573405004,4.209810022849208,8.0
0,2040.0,53.86427042631338,4.214634692263348,8.0
0,2041.0,58.08164906685842,4.217378640545039,8.0
0,2042.0,62.300546724982055,4.218897658123636,8.0
0,2043.0,66.52026395027916,4.219717225297108,8.0
0,2044.0,70.74041207369771,4.2201481234185465,8.0
0,2045.0,74.96078050899288,4.220368435295177,8.0
0,2046.0,79.18125804236901,4.220477533376122,8.0
0,2047.0,83.40178760338935,4.220529561020343,8.0
0,2048.0,87.62234089668316,4.220553293293802,8.0
0,2049.0,91.84290446944544,4.220563572762283,8.0
0,2050.0,96.06347223931726,4.2205677698718205,8.0
1,2024.0,1.0,1.0,7.0
1,2025.0,2.2256908980879535,1.2256908980879537,7.0
1,2026.0,3.6742152995264883,1.4485244014385348,7.0
1,2027.0,5.338810786486517,1.6645954869600288,7.0
1,2028.0,7.208403735719004,1.869592949232486,7.0
1,2029.0,9.267599501532384,2.0591957658133815,7.0
1,2030.0,11.497266121266732,2.2296666197343473,7.0
1,2031.0,13.875696694488266,2.378430573221535,7.0
1,2032.0,16.380109174932223,2.5044124804439565,7.0
1,2033.0,18.98814189886139,2.6080327239291665,7.0
1,2034.0,21.679064221674327,2.690922322812939,7.0
1,2035.0,24.434568171847292,2.755503950172966,7.0
1,2036.0,27.23914325318849,2.804575081341197,7.0
1,2037.0,30.08011567211023,2.840972418921742,7.0
1,2038.0,32.94745788896873,2.8673422168584994,7.0
1,2039.0,35.833466317085595,2.886008428116868,7.0
1,2040.0,38.73238371727875,2.8989174001931595,7.0
1,2041.0,41.640019601923505,2.907635884644755,7.0
1,2042.0,44.55340164952748,2.913382047603974,7.0
1,2043.0,47.47047526564475,2.917073616117275,7.0
1,2044.0,50.389857076483366,2.9193818108386154,7.0
1,2045.0,53.31064077407136,2.920783697587996,7.0
1,2046.0,56.2322495635884,2.921608789517039,7.0
1,2047.0,59.15432764170197,2.92207807811357,7.0
1,2048.0,62.076662861136725,2.92233521943476,7.0
1,2049.0,64.99913335396924,2.9224704928325114,7.0
1,2050.0,67.92167191866577,2.9225385646965294,7.0
2,2024.0,1.0,1.0,7.0
2,2025.0,2.239991844964625,1.2399918449646248,7.0
2,2026.0,3.706839579589771,1.466847734625146,7.0
2,2027.0,5.384660134799782,1.6778205552100116,7.0
2,2028.0,7.255006746159274,1.8703466113594913,7.0
2,2029.0,9.29734878447792,2.0423420383186466,7.0
2,2030.0,11.489754573496205,2.192405789018284,7.0
2,2031.0,13.80967889577926,2.3199243222830566,7.0
2,2032.0,16.234796476856594,2.425117581077335,7.0
2,2033.0,18.74385376728919,2.5090572904325925,7.0
2,2034.0,21.317489033837703,2.573635266548516,7.0
2,2035.0,23.938912250388,2.621423216550299,7.0
2,2036.0,26.5943136334378,2.655401383049798,7.0
2,2037.0,29.272928896346016,2.678615262908217,7.0
2,2038.0,31.966794235109468,2.6938653387634504,7.0
2,2039.0,34.67030175421668,2.703507519107209,7.0
2,2040.0,37.379681937405664,2.7093801831889865,7.0
2,2041.0,40.092510175948426,2.7128282385427642,7.0
2,2042.0,42.80729125850045,2.714781082552022,7.0
2,2043.0,45.52313974431095,2.7158484858105076,7.0
2,2044.0,48.239551388006824,2.7164116436958725,7.0
2,2045.0,50.95624968370056,2.7166982956937376,7.0
2,2046.0,53.67308852170949,2.716838838008928,7.0
2,2047.0,56.38999352831904,2.716905006609548,7.0
2,2048.0,59.10692830972823,2.716934781409197,7.0
2,2049.0,61.82387581757487,2.716947507846643,7.0
2,2050.0,64.54082845450576,2.7169526369308836,7.0
3,2024.0,1.0,1.0,7.0
3,2025.0,2.4077811382658805,1.4077811382658807,7.0
3,2026.0,4.21424160512042,1.8064604668545392,7.0
3,2027.0,6.402672143813423,2.1884305386930034,7.0
3,2028.0,8.94895435244337,2.546282208629945,7.0
3,2029.0,11.822447367987639,2.8734930155442706,7.0
3,2030.0,14.987488371542792,3.165041003555152,7.0
3,2031.0,18.40527418748769,3.417785815944898,7.0
