sample,year,cumulative_progress,progress_rate,bottleneck_stage
0,2024.0,1.0,1.0,7.0
0,2025.0,2.3137887660234013,1.3137887660234013,7.0
0,2026.0,3.8952003323275886,1.5814115663041872,7.0
0,2027.0,5.704860870504747,1.8096605381771584,7.0
0,2028.0,7.709189400745393,2.0043285302406453,7.0
0,2029.0,9.87954552279977,2.170356122054378,7.0
0,2030.0,12.191502536460806,2.311957013661036,7.0
0,2031.0,14.624227503717744,2.432724967256939,7.0
0,2032.0,17.159952518857548,2.5357250151398043,7.0
0,2033.0,19.783523767604745,2.623571248747198,7.0
0,2034.0,22.48201693063863,2.698493163033886,7.0
0,2035.0,25.244409170614947,2.762392239976319,7.0
0,2036.0,28.0612993778812,2.8168902072662503,7.0
0,2037.0,30.924669574857006,2.8633701969758074,7.0
0,2038.0,33.82768142363805,2.9030118487810412,7.0
0,2039.0,36.76450267228486,2.936821248646814,7.0
0,2040.0,39.73015913508723,2.9656564628023654,7.0
0,2041.0,42.720408450134755,2.9902493150475262,7.0
0,2042.0,45.731632410221835,3.011223960087083,7.0
0,2043.0,48.760745134497384,3.029112724275547,7.0
0,2044.0,51.80511475030015,3.044369615802768,7.0
0,2045.0,54.86249659750253,3.0573818472023793,7.0
0,2046.0,57.9309762601213,3.0684796626187723,7.0
0,2047.0,61.00892097936518,3.077944719243881,7.0
0,2048.0,64.09493821500577,3.086017235640593,7.0
0,2049.0,67.18784030337955,3.0929020883737826,7.0
0,2050.0,70.28661431505806,3.0987740116785183,7.0
1,2024.0,1.0,1.0,7.0
1,2025.0,2.20751051134123,1.2075105113412299,7.0
1,2026.0,3.5992872351057743,1.3917767237645446,7.0
1,2027.0,5.154689583526027,1.5554023484202526,7.0
1,2028.0,6.855389025167386,1.7006994416413594,7.0
1,2029.0,8.68511009983795,1.8297210746705632,7.0
1,2030.0,10.629400443724315,1.9442903438863657,7.0
1,2031.0,12.675426575171763,2.0460261314474484,7.0
1,2032.0,14.811792555529115,2.1363659803573523,7.0
1,2033.0,17.028378962706913,2.2165864071777985,7.0
1,2034.0,19.316199902119457,2.2878209394125437,7.0
1,2035.0,21.667276034552362,2.3510761324329037,7.0
1,2036.0,24.07452182681903,2.4072457922666675,7.0
1,2037.0,26.53164543203973,2.457123605220701,7.0
1,2038.0,29.03305978483555,2.5014143527958197,7.0
1,2039.0,31.573803655198045,2.540743870362493,7.0
1,2040.0,34.1494715455131,2.575667890315054,7.0
1,2041.0,36.75615144017271,2.6066798946596066,7.0
1,2042.0,39.39036952816667,2.634218087993964,7.0
1,2043.0,42.0490411175756,2.658671589408929,7.0
1,2044.0,44.729427048379094,2.6803859308034923,7.0
1,2045.0,47.429094987685104,2.699667939306008,7.0
1,2046.0,50.14588506047586,2.716790072790755,7.0
1,2047.0,52.87787933022729,2.731994269751422,7.0
1,2048.0,55.62337469815813,2.745495367930845,7.0
1,2049.0,58.380858838170916,2.757484140012788,7.0
1,2050.0,61.14898882744149,2.7681299892705797,7.0
2,2024.0,1.0,1.0,8.0
2,2025.0,2.4527797505510374,1.4527797505510374,7.0
2,2026.0,4.218184902469389,1.7654051519183518,7.0
2,2027.0,6.246678991038662,2.0284940885692726,7.0
2,2028.0,8.496574758055644,2.249895767016983,7.0
2,2029.0,10.932790420707398,2.436215662651755,7.0
2,2030.0,13.525803013503257,2.593012592795859,7.0
2,2031.0,16.25076757642477,2.724964562921514,7.0
2,2032.0,19.086775910445883,2.836008334021114,7.0
2,2033.0,22.016232785540527,2.9294568750946435,7.0
2,2034.0,25.024330990466616,3.008098204926089,7.0
2,2035.0,28.09860956254035,3.0742785720737347,7.0
2,2036.0,31.2285820172733,3.1299724547329517,7.0
2,2037.0,34.40542348617685,3.1768414689035533,7.0
2,2038.0,37.621707428552135,3.216283942375287,7.0
2,2039.0,40.87118406211366,3.24947663356153,7.0
2,2040.0,44.14859390196802,3.277409839854357,7.0
2,2041.0,47.44951084491985,3.300916942951831,7.0
2,2042.0,50.770210117556374,3.3206992726365256,7.0
2,2043.0,54.107557148367576,3.337347030811202,7.0
2,2044.0,57.4589140484237,3.3513569000561243,7.0
2,2045.0,60.822060910479536,3.3631468620558347,7.0
2,2046.0,64.19512957847978,3.3730686680002404,7.0
2,2047.0,67.57654791149173,3.3814183330119576,7.0
2,2048.0,70.96499287919082,3.3884449676990824,7.0
2,2049.0,74.35935108951185,3.3943582103210352,7.0
2,2050.0,77.75868557081651,3.399334481304661,7.0
3,2024.0,1.0,1.0,7.0
3,2025.0,2.255208174290055,1.255208174290055,7.0
3,2026.0,3.72396456397063,1.4687563896805746,7.0
3,2027.0,5.371409745353645,1.647445181383015,7.0
3,2028.0,7.16837471654941,1.7969649711957643,7.0
3,2029.0,9.090451997995036,1.9220772814456262,7.0
3,2030.0,11.117218365719213,2.0267663677241767,7.0
3,2031.0,13.231584464948227,2.1143660992290148,7.0
3,2032.0,15.419250592217432,2.187666127269205,7.0
3,2033.0,17.668251315134295,2.249000722916863,7.0
3,2034.0,19.96857442801258,2.3003231128782846,7.0
3,2035.0,22.31184210885514,2.3432676808425597,7.0
3,2036.0,24.69104412399165,2.379202015136511,7.0
3,2037.0,27.10031458415766,2.4092704601660113,7.0
3,2038.0,29.534745142715817,2.4344305585581574,7.0
3,2039.0,31.990228687235884,2.4554835445200656,7.0
3,2040.0,34.46332854672436,2.473099859488478,7.0
3,2041.0,36.951169049351435,2.487840502627072,7.0
3,2042.0,39.451343945438715,2.500174896087281,7.0
3,2043.0,41.961839779398304,2.5104958339595864,7.0
3,2044.0,44.48097177036939,2.519131990971087,7.0
3,2045.0,47.00733015964362,2.5263583892742316,7.0
3,2046.0,49.53973531628975,2.5324051566461248,7.0
3,2047.0,52.077200171296795,2.5374648550070473,7.0
3,2048.0,54.618898783934824,2.541698612638029,7.0
3,2049.0,57.16414003931542,2.5452412553805948,7.0
3,2050.0,59.71234563953938,2.548205600223959,7.0
4,2024.0,1.0,1.0,7.0
4,2025.0,2.1898429032104847,1.189842903210485,7.0
4,2026.0,3.5529344763050252,1.3630915730945403,7.0
4,2027.0,5.074130993587633,1.5211965172826074,7.0
4,2028.0,6.7396124476229495,1.6654814540353167,7.0
4,2029.0,8.536766842568767,1.7971543949458169,7.0
4,2030.0,10.45408460146806,1.9173177588992918,7.0
4,2031.0,12.481062203435867,2.0269776019678076,7.0
4,2032.0,14.608114243952745,2.1270520405168774,7.0
4,2033.0,16.82649318199814,2.2183789380453938,7.0
4,2034.0,19.128216102114383,2.301722920116244,7.0
4,2035.0,21.505997878223816,2.3777817761094338,7.0
4,2036.0,23.953190179619586,2.4471923013957713,7.0
4,2037.0,26.46372580846373,2.5105356288441443,7.0
4,2038.0,29.03206790276365,2.5683420942999184,7.0
4,2039.0,31.653163579533846,2.6210956767701976,7.0
4,2040.0,34.322401630024814,2.669238050490965,7.0
4,2041.0,37.035573912826464,2.713172282801649,7.0
4,2042.0,39.78884012161366,2.753266208787198,7.0
4,2043.0,42.5786956325552,2.7898555109415417,7.0
4,2044.0,45.4019421621918,2.8232465296366023,7.0
4,2045.0,48.255660990119054,2.853718827927252,7.0
4,2046.0,51.13718852228484,2.8815275321657867,7.0
4,2047.0,54.044093990307324,2.9069054680224866,7.0
4,2048.0,56.97415910010321,2.9300651097958808,7.0
4,2049.0,59.92535945943635,2.9512003593331424,7.0
4,2050.0,62.895847628890785,2.9704881694544323,7.0
5,2024.0,1.0,1.0,8.0
5,2025.0,2.241703068449557,1.241703068449557,7.0
5,2026.0,3.6939992411831515,1.4522961727335946,7.0
5,2027.0,5.33477566661502,1.6407764254318686,7.0
5,2028.0,7.144241403019251,1.809465736404231,7.0
5,2029.0,9.104683611647783,1.9604422086285327,7.0
5,2030.0,11.200249350237439,2.0955657385896567,7.0
5,2031.0,13.416750278795163,2.2165009285577257,7.0
5,2032.0,15.741487871809632,2.324737593014469,7.0
5,2033.0,18.163096983658402,2.4216091118487713,7.0
5,2034.0,20.671405840074918,2.5083088564165172,7.0
5,2035.0,23.25731073089418,2.58590489081926,7.0
5,2036.0,25.912663860402617,2.655353129508438,7.0
5,2037.0,28.630172973707808,2.7175091133051907,7.0
5,2038.0,31.403311522613706,2.773138548905896,7.0
5,2039.0,34.226238264324536,2.822926741710831,7.0
5,2040.0,37.09372530250456,2.867487038180024,7.0
5,2041.0,40.001093684223235,2.9073683817186797,7.0
5,2042.0,42.944155759397205,2.94306207517397,7.0
5,2043.0,45.91916359264839,2.9750078332511865,7.0
5,2044.0,48.92276279205804,3.003599199409646,7.0
5,2045.0,51.95195118602776,3.0291883939697257,7.0
5,2046.0,55.00404183918317,3.0520906531554015,7.0
5,2047.0,58.07662995170863,3.0725881125254646,7.0
5,2048.0,61.167563234342474,3.0909332826338427,7.0
5,2049.0,64.27491539407856,3.107352159736088,7.0
5,2050.0,67.39696240394174,3.1220470098631807,7.0
6,2024.0,1.0,1.0,7.0
6,2025.0,2.297228885171182,1.2972288851711822,7.0
6,2026.0,3.8493057698439572,1.552076884672775,7.0
6,2027.0,5.619892718949261,1.7705869491053043,7.0
6,2028.0,7.5778331036384685,1.957940384689207,7.0
6,2029.0,9.696412815931417,2.1185797122929477,7.0
6,2030.0,11.952726824329256,2.2563140083978386,7.0
6,2031.0,14.327136050171642,2.374409225842387,7.0
6,2032.0,16.80280168620147,2.4756656360298273,7.0
6,2033.0,19.365285915108366,2.5624842289068965,7.0
6,2034.0,22.002209560297167,2.6369236451888014,7.0
6,2035.0,24.70295855110332,2.7007489908061495,7.0
6,2036.0,27.458432242164328,2.755473691061009,7.0
6,2037.0,30.260827619101335,2.8023953769370067,7.0
6,2038.0,33.103454273600256,2.842626654498921,7.0
6,2039.0,35.9805757605854,2.8771214869851454,7.0
6,2040.0,38.88727357575007,2.9066978151646694,7.0
6,2041.0,41.81933052808209,2.932056952332018,7.0
6,2042.0,44.77313074191598,2.953800213833885,7.0
6,2043.0,47.74557391736242,2.972443175446446,7.0
6,2044.0,50.73400181606014,2.988427898697721,7.0
6,2045.0,53.73613522908171,3.002133413021565,7.0
6,2046.0,56.75001993237764,3.0138847032959295,7.0
6,2047.0,59.773980348255336,3.023960415877698,7.0
6,2048.0,62.80657981411479,3.0325994658594575,7.0
6,2049.0,65.84658651633413,3.040006702219335,7.0
6,2050.0,68.89294428152994,3.046357765195812,7.0
7,2024.0,1.0,1.0,7.0
7,2025.0,2.243344247365976,1.243344247365976,7.0
7,2026.0,3.6981333799259954,1.4547891325600193,7.0
7,2027.0,5.336649639626533,1.6385162597005367,7.0
7,2028.0,7.134808716964064,1.7981590773375313,7.0
7,2029.0,9.071683451699245,1.9368747347351818,7.0
7,2030.0,11.129089970401157,2.0574065187019124,7.0
7,2031.0,13.291228076140545,2.1621381057393876,7.0
7,2032.0,15.544368778559459,2.2531407024189143,7.0
7,2033.0,17.876582784808413,2.3322140062489556,7.0
7,2034.0,20.27750458189785,2.40092179708944,7.0
